4.816001,2.227394,0.641284,2.485703,2.656414,-0.206342,-0.864863,0.685190,-0.092864,-1.224401,-0.219275,0.051827
5.341584,3.170121,1.649794,2.825157,2.716945,0.033266,-0.944994,-0.024816,-0.490832,-1.365787,-0.209986,0.019333
4.442481,1.963253,1.022022,2.396327,1.976115,-0.513180,-0.857922,0.799482,0.624117,-0.845879,-0.222136,-0.003852
6.042573,2.326296,1.129224,2.960565,1.961725,-0.892757,-1.063263,-0.033519,0.106935,-1.114368,-0.357966,0.077484
4.766138,3.488761,2.894522,2.896463,1.635092,-0.190059,-0.549880,0.011180,-0.403100,-0.999380,-0.079914,-0.028616
4.680608,2.221597,0.790077,2.467365,2.240061,-1.136813,-1.035657,-0.237018,0.805282,-0.833301,-0.149309,-0.004735
4.073763,3.482227,3.371573,3.131178,1.564389,-0.302880,-0.551363,0.147066,0.125723,-0.341291,-0.207267,-0.046196
4.327353,1.571187,1.123579,2.533890,1.332705,-0.547347,-0.326323,0.372534,0.354275,-0.507651,-0.127105,-0.011166
4.317563,1.362014,1.545444,3.699319,1.527518,-1.359623,-0.125318,-0.034454,0.667034,-0.524450,-0.200857,-0.021445
3.914827,1.913537,1.362886,2.655392,1.749634,-0.897548,-0.987091,0.188111,0.629913,-0.407308,-0.161574,-0.039293
2.999510,2.499538,2.306690,1.753355,1.218669,-0.468235,-0.607563,-0.007314,-0.082426,-0.356257,0.420707,-0.003697
3.769069,2.355327,2.092092,2.452054,0.959211,-0.728245,0.048368,0.555147,0.099949,-0.537713,0.004211,-0.018060
4.724035,2.016239,0.894959,1.813361,1.603589,-0.449555,-0.483816,0.450272,0.455582,-0.822540,-0.134892,0.013031
4.835746,2.586596,1.551802,2.753486,1.485012,-1.239150,0.732314,-0.511321,0.366709,-1.056851,0.029827,0.036311
5.081529,1.738533,0.568980,2.260937,1.772446,-0.429512,-0.805740,0.075148,0.583330,-0.478475,-0.118042,0.021768
5.073390,2.140161,1.181787,2.858091,1.715162,-1.014602,-0.138612,0.027479,0.053138,-1.003844,-0.090920,0.073000
4.390737,2.754325,1.776931,2.646191,1.953479,-0.691965,-0.304549,-0.327908,-0.194813,-1.153665,0.025345,0.003241
4.432415,1.870023,0.293145,1.997216,2.097878,-0.095487,-1.011545,0.283341,0.500015,-0.570437,-0.204309,-0.048709
3.975726,1.449996,1.326090,2.879843,1.890151,-0.533414,-0.780052,0.348642,0.528516,-0.339660,-0.269843,-0.056227
3.290142,1.933725,2.384473,3.183604,1.717087,-0.605016,-0.616688,0.343196,0.492869,-0.336408,-0.221359,-0.043652
3.941429,1.963873,1.450472,2.363746,1.003793,-0.744938,-1.167479,0.216288,0.562591,-0.431548,-0.167250,-0.035746
4.776257,1.622247,1.226743,3.309193,2.075834,-0.903158,-0.545452,0.479671,0.459965,-0.778463,-0.264580,0.028410
4.187198,2.198288,1.831858,3.175101,2.065789,-0.604443,-0.944748,0.133981,0.301049,-0.627631,-0.123066,-0.022139
3.886747,2.722179,3.116450,3.909678,1.787071,-0.907160,-0.808311,-0.421059,0.059340,-0.416743,-0.117053,-0.031709
4.725904,1.623500,0.551878,2.545487,1.508321,-0.915381,-0.462472,0.065079,0.524492,-0.889776,-0.184163,0.005299
5.152935,1.727767,0.622848,2.933341,1.754428,-0.897380,-0.612262,0.044395,0.233111,-0.916901,-0.175819,0.055745
4.222959,2.556742,1.713338,2.761821,1.794162,-0.437988,-1.049920,-0.362093,-0.289640,-0.554531,0.062394,-0.004132
4.234065,3.511552,3.466434,3.824479,2.823332,0.299700,-1.066606,-0.363771,0.142645,-0.233621,-0.215910,-0.080858
3.584503,1.884200,1.922360,3.564154,2.653123,-0.269427,-1.014498,0.059562,0.264089,-0.165607,-0.135386,-0.053798
3.658634,1.927185,1.716984,3.171197,2.670024,0.373408,-0.402082,0.187616,0.106310,-0.268723,-0.018863,-0.026729
4.748745,0.553316,1.249820,4.748161,2.973606,0.203956,0.186648,-0.095969,-0.204615,-0.262511,-0.072335,-0.054572
5.130688,0.480164,-0.036699,4.240582,3.264335,-0.227064,0.073064,-0.797812,-0.055108,-0.687832,-0.214471,-0.061436
3.934484,2.129880,3.519686,5.174675,2.272587,-0.370287,0.288080,-0.024240,-1.010094,-0.199174,0.218924,-0.073646
3.550870,2.123963,1.988115,3.158692,2.564064,0.221425,-0.636455,0.067967,0.083911,-0.355685,-0.078279,-0.054622
4.302508,1.005147,1.631170,4.222145,2.507385,-0.058299,-0.027429,-0.211194,-0.632540,-0.293709,-0.089353,-0.079575
5.011394,-0.153285,0.768157,4.388104,1.851650,-0.437180,0.483243,-0.400239,-0.785273,-0.526787,-0.153996,-0.124214
