1.753831,-0.378624,0.976510,0.017607,0.171058,0.503812,0.071011,0.091911,0.134906,-0.126232,-0.070614,0.080808
1.718990,-0.536715,0.981704,-0.109488,0.163967,0.521431,0.117541,0.166068,0.080382,-0.157626,-0.017045,0.106316
0.381441,-1.353195,0.626794,0.410393,0.381188,0.156124,0.116253,0.021902,0.000394,0.123829,0.064352,0.033762
0.482247,-1.346453,0.480160,0.268404,0.295313,0.114030,0.034360,0.013374,0.013287,0.111287,0.053475,-0.004473
0.269949,-1.003872,0.744660,0.328545,0.799746,0.174904,0.103266,0.089295,0.114530,0.201130,0.057631,0.107860
1.258970,-0.731081,-0.064583,-0.225366,0.222569,0.005243,-0.101317,0.081046,0.048983,-0.091620,-0.062111,0.112993
1.300642,-0.704199,-0.046272,-0.203638,0.251059,-0.002003,-0.097232,0.064213,0.028046,-0.037233,0.027857,0.140550
1.737353,-0.295190,0.842780,0.332876,0.279288,0.203701,0.194126,0.172930,-0.022066,-0.066428,0.047284,0.071714
1.588315,-0.393073,0.809262,0.152633,0.272422,0.293864,0.129293,0.215341,0.142334,-0.019019,0.086777,0.115279
1.468581,-0.532188,0.868007,-0.047565,0.158169,0.452767,0.199461,0.230898,0.202308,0.010879,0.062075,0.063108
1.420259,-0.494026,0.835687,0.004308,0.138051,0.348136,0.123398,0.270815,0.288112,-0.002275,-0.014855,0.048576
1.446705,-0.510534,0.748445,-0.060069,0.252707,0.248782,0.063123,0.319284,0.187660,-0.066838,0.027826,0.064876
1.394008,-0.709098,0.718808,-0.017057,0.187704,0.214710,0.110248,0.219291,0.015704,-0.084717,0.013201,0.077210
1.571907,-0.429455,0.717364,0.402683,0.315048,0.255747,0.250460,0.011347,0.148711,0.079726,-0.116465,0.129296
1.551206,-0.541160,0.880833,0.194298,0.305273,0.446717,0.160137,0.054343,0.130130,0.088380,-0.001446,0.089778
1.553447,-0.515807,0.853804,0.191184,0.342831,0.512677,0.076143,0.116414,0.148361,-0.076163,-0.002391,0.128256
1.471256,-0.489108,0.835713,0.151608,0.306982,0.456197,0.058682,0.184620,0.155613,-0.070306,0.013121,0.067020
1.326439,-0.532431,0.842763,0.069251,0.249185,0.546914,0.142574,0.137619,0.092638,0.017533,0.054977,0.006743
1.331982,-0.769296,0.957345,0.104740,0.181789,0.517656,0.108147,0.119152,0.142729,-0.001139,-0.026529,0.010370
1.761759,-0.372224,0.853760,0.393739,0.209679,0.291608,0.190388,0.124907,0.087445,0.003208,-0.019351,0.035320
1.653265,-0.430168,0.935414,0.325676,0.256636,0.315228,0.055914,0.084641,0.284694,0.106843,-0.082876,0.069994
1.603361,-0.400957,0.937104,0.353505,0.157387,0.311417,0.091959,0.038695,0.294284,0.134129,-0.057419,0.105157
1.704069,-0.328398,0.923451,0.219818,0.148852,0.285616,0.154238,0.095142,0.207871,0.050735,-0.040263,0.139089
1.499285,-0.289022,1.095853,0.269658,0.336368,0.452390,0.013820,0.077217,0.032191,-0.076922,0.023313,-0.047373
1.656244,-0.605091,1.188617,0.307746,0.287764,0.326406,0.109382,0.121055,-0.015263,0.023671,0.014410,-0.041755
1.721338,-0.261584,0.775512,0.319683,0.355142,0.172700,0.235158,0.154975,0.039737,0.002914,0.012441,0.135911
1.757958,-0.433327,0.737787,0.299558,0.335529,0.256423,0.263777,0.098650,0.136083,0.030862,-0.135792,0.170600
1.655423,-0.438346,0.687769,0.248686,0.168665,0.377592,0.286833,-0.000953,0.177245,0.085221,-0.044561,0.168837
1.475698,-0.279918,0.843186,0.692873,0.313286,0.494385,0.272716,-0.046473,0.066532,0.059702,0.073198,0.138266
1.345740,-0.254130,1.002474,0.524122,0.176358,0.534021,0.236340,-0.038704,0.104129,0.032373,0.117628,0.157988
1.335695,-0.457729,1.005410,0.277770,0.173958,0.583826,0.249143,-0.014138,0.108223,0.021411,0.097077,0.187821
1.214450,-0.529565,0.936151,0.139523,0.228825,0.606917,0.188685,0.083314,0.131733,-0.015922,0.110202,0.153075
1.113818,-0.547625,1.026477,-0.063977,0.279344,0.589875,0.139806,0.137368,0.088377,0.006714,0.157393,0.070808
0.971098,-0.684971,1.081735,-0.172923,0.321610,0.625281,0.046005,0.147514,0.083081,-0.013285,0.131083,0.039307
1.766884,-0.276680,1.065594,0.263571,0.218561,0.533690,0.394631,-0.099347,-0.058270,0.065093,-0.053726,0.105772
1.504805,-0.273220,1.002009,0.116324,0.260629,0.508807,0.336912,-0.070157,-0.024962,0.155517,0.036590,0.100907
1.388681,-0.310519,0.849775,0.000486,0.174590,0.533314,0.311372,-0.067808,0.090360,0.176370,0.099093,0.138051
2.168415,-0.164919,0.845852,0.366221,0.171379,0.190138,0.475433,0.018294,-0.176212,0.049636,-0.022347,-0.002963
1.857202,-0.072460,0.793013,0.217474,0.329316,0.216356,0.462876,-0.026412,-0.204299,0.186467,-0.014792,-0.022883
1.978939,-0.387269,0.749203,0.500018,0.346036,0.439596,0.264538,-0.087981,-0.119864,0.062791,0.086447,0.005394
1.818162,-0.237950,0.775576,0.369097,0.418812,0.422559,0.246792,-0.071346,-0.046132,0.119226,0.041836,0.019509
1.638649,-0.201786,0.976470,0.237767,0.391657,0.460626,0.175844,-0.125040,0.008693,0.158912,0.054814,0.069907
1.462055,-0.262362,0.949203,0.190442,0.324410,0.545997,0.241940,-0.064627,0.049884,0.096569,0.046403,0.131435
2.084776,-0.178094,0.533675,0.684190,0.363383,0.434177,0.271881,-0.156441,-0.096135,0.098317,0.039934,-0.046369
